DISTRICT,DIST_ENGLISH,TEHSIL,TEHSIL_ENG,RI,RI_ENG,HALKA,HALKA_ENG,VILLAGE,VILLAGE_ENG,BHUCODE_LR,VILLAGECODE_LGD,DATA_AVAILABLE_SINCE,MAP_AVAILABLE,ULB_NAME,VILLAGE_TYPE,IS_KHASRA_AVAILABLE,KHASRA_COUNT,TOTAL_AREA_KHASRA,MAP_PARCEL_COUNT,TOTAL_AREA_MAP,AABAADI_SURVEY
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00057-??????,,138-??????,Chargawan,3.30603E+13,489736,2005-2006,Y,????? ??????,?????? ?????,Y,576,328.99,338,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00057-??????,,139-?????????,Badhaiya Khera,3.30603E+13,489748,2005-2006,Y,????? ??????,?????? ?????,Y,483,367.56,339,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00057-??????,,140-?????,Oriya,3.30603E+13,489758,2005-2006,Y,????? ??????,?????? ?????,Y,231,423.41,186,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00058-??????,,141-?????,Mahgaon,3.30603E+13,490008,2005-2006,Y,????? ??????,?????? ?????,Y,612,357.92,367,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00058-??????,,142-???????,Jugpura,3.30603E+13,489738,2005-2006,Y,????? ??????,?????? ?????,Y,260,131.33,205,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00058-??????,,143-??????,Bhadpura,3.30603E+13,489739,2005-2006,Y,????? ??????,?????? ?????,Y,955,541.8,770,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00058-??????,,144-???? ????,Patharphodi,3.30603E+13,489742,2005-2006,Y,????? ??????,?????? ?????,Y,358,261.57,203,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00059-???????,,145-???????,Bhikampur,3.30603E+13,489740,2005-2006,Y,????? ??????,?????? ?????,Y,744,493.94,537,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00059-???????,,146-?????,Tumra,3.30603E+13,489741,2005-2006,Y,????? ??????,?????? ?????,Y,405,273.45,294,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00060-????? ??????,,147-?????,Deori (Bhorgarh),3.30603E+13,489746,2005-2006,Y,????? ??????,?????? ?????,Y,775,775.78,498,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00060-????? ??????,,148-???Ù??????,Bambawari,3.30603E+13,489743,2005-2006,Y,????? ??????,?????? ?????,Y,319,151.72,210,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00060-????? ??????,,149-?????,Sarra,3.30603E+13,489744,2005-2006,Y,????? ??????,?????? ?????,Y,237,303.03,168,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00060-????? ??????,,150-????????,Kedarpur,3.30603E+13,489745,2005-2006,Y,????? ??????,?????? ?????,Y,338,206.19,222,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00060-????? ??????,,151-?????,Khairwa,3.30603E+13,489734,2005-2006,Y,????? ??????,?????? ?????,Y,217,199.48,166,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00061-???????,,152-???????,Sunwara,3.30603E+13,489747,2005-2006,Y,????? ??????,?????? ?????,Y,1538,1352.98,1169,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00062-?????,,153-?????,Kulon,3.30603E+13,489750,2005-2006,Y,????? ??????,?????? ?????,Y,804,718.66,679,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00062-?????,,154-???????,Pipariya,3.30603E+13,363006,2005-2006,Y,????? ??????,?????? ?????,Y,461,357.98,422,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00062-?????,,155-??????,Umariya,3.30603E+13,489794,2005-2006,Y,????? ??????,?????? ?????,Y,261,249.37,232,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00063-?????,,156-?????,Kuhla,3.30603E+13,489755,2005-2006,Y,????? ??????,?????? ?????,Y,619,378.59,570,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00063-?????,,157-?????,Kohli,3.30603E+13,489803,2005-2006,Y,????? ??????,?????? ?????,Y,459,279.27,383,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00063-?????,,158-?????,Kislai,3.30603E+13,489802,2005-2006,Y,????? ??????,?????? ?????,Y,307,242.2,268,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00064-?????,,159-?????,Bijna,3.30603E+13,489753,2005-2006,Y,????? ??????,?????? ?????,Y,506,487.53,407,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00064-?????,,160-??????,Dabkiya,3.30603E+13,489810,2005-2006,Y,????? ??????,?????? ?????,Y,564,391.89,415,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00065-???????,,161-????????,Kanchanpuri,3.30603E+13,489751,2005-2006,Y,????? ??????,?????? ?????,Y,152,138.18,153,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00065-???????,,162-???????,Hirapur,3.30603E+13,489801,2005-2006,Y,????? ??????,?????? ?????,Y,352,259.09,293,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00065-???????,,163-?????,Ghughari,3.30603E+13,489756,2005-2006,Y,????? ??????,?????? ?????,Y,264,179.21,252,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00065-???????,,164-?????,Somti,3.30603E+13,489757,2005-2006,Y,????? ??????,?????? ?????,Y,447,636.49,375,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00066-???????,,165-???????,Jamuniya,3.30603E+13,489761,2005-2006,Y,????? ??????,?????? ?????,Y,328,237.57,234,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00066-???????,,166-?????,Jhansi,3.30603E+13,489763,2005-2006,Y,????? ??????,?????? ?????,Y,495,327.56,343,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00066-???????,,167-??????,Bhautiya,3.30603E+13,489495,2005-2006,Y,????? ??????,?????? ?????,Y,476,278.06,373,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00066-???????,,168-???????,Pipariya,3.30603E+13,489765,2005-2006,Y,????? ??????,?????? ?????,Y,284,300.39,227,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00066-???????,,169-????,Khokha,3.30603E+13,489760,2005-2006,Y,????? ??????,?????? ?????,Y,152,180.4,142,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00067-??????????,,170-???? ????,Dongar Jhansi,3.30603E+13,489762,2005-2006,Y,????? ??????,?????? ?????,Y,509,394.02,380,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00067-??????????,,171-??????,Kamtiya,3.30603E+13,489796,2005-2006,Y,????? ??????,?????? ?????,Y,221,199.16,186,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00067-??????????,,172-????,Imjhar,3.30603E+13,489797,2005-2006,Y,????? ??????,?????? ?????,Y,604,617.77,583,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00067-??????????,,173-????,Chhapra,3.30603E+13,489767,2005-2006,Y,????? ??????,?????? ?????,Y,561,393.83,490,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00068-????????,,174-???? ????,Dharti Kachhar,3.30603E+13,489764,2005-2006,Y,????? ??????,?????? ?????,Y,435,478.94,367,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00068-????????,,175-??????????,Dulhan Kheda,3.30603E+13,489771,2005-2006,Y,????? ??????,?????? ?????,Y,232,122.16,203,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00068-????????,,176-??????????,Dulha Kheda,3.30603E+13,489772,2005-2006,Y,????? ??????,?????? ?????,Y,192,144.12,162,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00068-????????,,177-????????,Mudkatiya,3.30603E+13,489773,2005-2006,Y,????? ??????,?????? ?????,Y,321,161.89,253,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00068-????????,,178-??????,Harduli,3.30603E+13,489770,2005-2006,Y,????? ??????,?????? ?????,Y,153,96.03,129,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00068-????????,,179-????????,Jaita Kheda,3.30603E+13,489768,2005-2006,Y,????? ??????,?????? ?????,Y,152,117.71,88,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00068-????????,,180-????,Tonta,3.30603E+13,489733,2005-2006,Y,????? ??????,?????? ?????,Y,296,342.09,243,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00069-??????,,181-??????,Bijori (Gangai),3.30603E+13,489766,2005-2006,Y,????? ??????,?????? ?????,Y,693,327.89,470,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00069-??????,,182-????,Sagda,3.30603E+13,489774,2005-2006,Y,????? ??????,?????? ?????,Y,386,242.63,333,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00070-???????,,183-???????,Dharampura,3.30603E+13,489776,2005-2006,Y,????? ??????,?????? ?????,Y,387,210.57,314,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00070-???????,,184-??????,Nunpur,3.30603E+13,489769,2005-2006,Y,????? ??????,?????? ?????,Y,653,288.83,500,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00070-???????,,185-?????,Ghughara,3.30603E+13,489775,2005-2006,Y,????? ??????,?????? ?????,Y,573,267.62,487,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00071-?????,,186-?????,Lalpur,3.30603E+13,489778,2005-2006,Y,????? ??????,?????? ?????,Y,541,562.32,373,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00071-?????,,187-????,Sakri,3.30603E+13,489782,2005-2006,Y,????? ??????,?????? ?????,Y,334,243.5,272,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00071-?????,,188-??????,Gwari,3.30603E+13,489779,2005-2006,Y,??? ????? (????? ???????),?????? ?????,Y,121,141.02,105,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00072-????,,189-????,Bagrai,3.30603E+13,489777,2005-2006,Y,????? ??????,?????? ?????,Y,773,612.65,554,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00073-?????,,190-?????,Khulri,3.30603E+13,489783,2005-2006,Y,????? ??????,?????? ?????,Y,540,224.35,404,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00073-?????,,191-?????,Deori,3.30603E+13,363007,2005-2006,Y,????? ??????,?????? ?????,Y,642,303.62,530,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00073-?????,,192-???????,Dudwara,3.30603E+13,489780,2005-2006,Y,??? ????? (????? ???????),?????? ?????,Y,506,333.56,361,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00073-?????,,193-??????,Imaliya,3.30603E+13,489781,2005-2006,Y,??? ????? (????? ???????),?????? ?????,Y,139,139.33,109,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00074-?????? ????,,194-??????,Badkhera (Gangai),3.30603E+13,489787,2005-2006,Y,????? ??????,?????? ?????,Y,327,113.48,278,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00075-????,,195-????,Gangai,3.30603E+13,489788,2005-2006,Y,????? ??????,?????? ?????,Y,782,461.99,641,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00076-?????,,196-?????,Semra,3.30603E+13,489789,2005-2006,Y,????? ??????,?????? ?????,Y,423,286.4,352,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00076-?????,,197-??????,Umariya,3.30603E+13,489749,2005-2006,Y,????? ??????,?????? ?????,Y,338,366.44,302,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00076-?????,,198-?????,Ghughari,3.30603E+13,489792,2005-2006,Y,????? ??????,?????? ?????,Y,307,283.61,229,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00076-?????,,199-???????,Dugariya,3.30603E+13,489793,2005-2006,Y,????? ??????,?????? ?????,Y,137,205.42,127,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00077-?????,,200-?????,Bhidki,3.30603E+13,489790,2005-2006,Y,????? ??????,?????? ?????,Y,368,263.19,311,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00077-?????,,201-?????,Mirga,3.30603E+13,489785,2005-2006,Y,????? ??????,?????? ?????,Y,141,241.7,119,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00077-?????,,202-?????,Bichuwa,3.30603E+13,489786,2005-2006,Y,????? ??????,?????? ?????,Y,404,146.51,249,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00077-?????,,203-?????,Dabhola,3.30603E+13,489791,2005-2006,Y,????? ??????,?????? ?????,Y,536,412.65,427,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00077-?????,,204-??????,Andiya,3.30603E+13,489795,2005-2006,Y,????? ??????,?????? ?????,Y,384,375.03,336,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00078-????,,205-????,Neechi,3.30603E+13,489800,2005-2006,Y,????? ??????,?????? ?????,Y,433,276.01,412,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00078-????,,206-????,Thana,3.30603E+13,489798,2005-2006,Y,????? ??????,?????? ?????,Y,440,151.17,408,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00078-????,,207-?????????,Pahadi Kheda,3.30603E+13,489799,2005-2006,Y,????? ??????,?????? ?????,Y,332,231.76,329,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00078-????,,208-????????,Saliwada,3.30603E+13,489805,2005-2006,Y,????? ??????,?????? ?????,Y,372,334.36,344,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00078-????,,233-?????,Semra,3.30603E+13,489828,,N,????? ??????,?? ?????,N,,,,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00079-?????????,,210-??? ??????,Pati Chargawan,3.30603E+13,489808,2005-2006,Y,????? ??????,?????? ?????,Y,593,602.92,467,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00079-?????????,,211-?????,Urram,3.30603E+13,489809,2005-2006,Y,????? ??????,?????? ?????,Y,659,478.79,584,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00079-?????????,,212-?????,Thengra,3.30603E+13,489823,2005-2006,Y,????? ??????,?????? ?????,Y,118,146.44,113,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00080-????? ????,,213-?????,Deori,3.30603E+13,489807,2005-2006,Y,????? ??????,?????? ?????,Y,709,660.69,578,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00080-????? ????,,214-????????,Tinheta,3.30603E+13,489806,2005-2006,Y,????? ??????,?????? ?????,Y,467,475.35,409,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00080-????? ????,,215-????????,Badiwara,3.30603E+13,489804,2005-2006,Y,????? ??????,?????? ?????,Y,498,257.18,462,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00081-??????????,,216-??????????,Daman Khamariya,3.30603E+13,489818,2005-2006,Y,????? ??????,?????? ?????,Y,587,332.49,490,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00081-??????????,,217-???????,Budwani,3.30603E+13,489821,2005-2006,Y,????? ??????,?????? ?????,Y,323,185.26,266,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00081-??????????,,218-???????,Mihgaon,3.30603E+13,489819,2005-2006,Y,????? ??????,?????? ?????,Y,377,259.79,347,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00082-?????,,219-?????,Katori,3.30603E+13,489817,2005-2006,Y,????? ??????,?????? ?????,Y,278,183.74,250,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00082-?????,,220-???????,Jamuniya,3.30603E+13,489816,2005-2006,Y,????? ??????,?????? ?????,Y,328,263.41,297,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00082-?????,,221-??????,Singori,3.30603E+13,489815,2005-2006,Y,????? ??????,?????? ?????,Y,225,240.83,177,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00083-??????,,222-??????,Nayanagar,3.30603E+13,489811,2005-2006,Y,????? ??????,?????? ?????,Y,351,357.62,282,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00083-??????,,223-???????,Bharatpur,3.30603E+13,489812,2005-2006,Y,????? ??????,?????? ?????,Y,361,262.08,307,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00083-??????,,224-???? ?????,Hathi Khandar,3.30603E+13,489752,2005-2006,Y,????? ??????,?????? ?????,Y,181,442.83,150,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00083-??????,,225-???????,Pipariya,3.30603E+13,489754,2005-2006,Y,????? ??????,?????? ?????,Y,472,349.69,371,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00084-????,,226-????,Sukha,3.30603E+13,489814,2005-2006,Y,????? ??????,?????? ?????,Y,401,228.95,341,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00084-????,,227-???????,Simariya,3.30603E+13,489813,2005-2006,Y,????? ??????,?????? ?????,Y,292,183.39,208,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00084-????,,228-??????,Andiya,3.30603E+13,489822,2005-2006,Y,????? ??????,?????? ?????,Y,302,125.36,245,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00084-????,,229-????????,Kalapatha,3.30603E+13,489820,2005-2006,Y,????? ??????,?????? ?????,Y,531,305.04,484,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00085-????????,,230-????????,Chirapondi,3.30603E+13,489825,2005-2006,Y,????? ??????,?????? ?????,Y,681,804.37,576,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00085-????????,,231-???????,Naktiya,3.30603E+13,489827,2005-2006,Y,????? ??????,?????? ?????,Y,382,648.54,361,,N
33-??????,Jabalpur,06-??????,Shahpura,03-??????,,00085-????????,,232-??????,Kulha,3.30603E+13,489826,2005-2006,Y,????? ??????,?????? ?????,Y,42,725.66,42,,N
